UT,Origin,Target,PhaseAngle
161548017,5,4,-151.63
161626139,6,4,-179.33
162113312,15,1,85.29
162187432,16,4,178.95
162316206,4,1,74.74
162480251,4,6,87.97
162501176,1,6,33.66
162527824,4,16,127.69
162653718,4,5,69.13
163104892,4,8,113.40
163335752,1,4,96.83
163377325,5,8,106.27
163466505,8,4,-52.36
163591224,15,4,-107.45
163755433,4,15,89.66
164660828,16,4,-145.73
164723415,6,4,-133.82
164759305,4,16,127.79
164955053,4,6,90.09
164997610,15,5,-91.24
165013946,4,1,84.43
165208345,1,8,100.85
165256171,8,1,-99.13
165323138,5,15,74.01
165355855,4,8,113.17
165696801,5,4,-89.39
165815071,8,4,-42.20
166103096,15,4,-98.21
166218065,6,8,91.34
166225735,4,15,86.15
166493097,4,5,47.71
166881484,1,4,128.18
166906258,8,5,106.28
166989138,5,16,123.78
166990842,4,16,127.84
167223856,16,4,-75.81
167318258,6,5,-157.89
167380810,4,6,93.39
167417714,6,4,-85.38
167608985,4,8,112.87
167704127,16,5,-78.67
167770017,4,1,76.21
168182210,8,4,-31.57
168369589,15,4,-115.71
168657630,4,15,86.73
169195703,8,6,-36.80
169222467,4,16,127.85
169331178,1,15,63.96
169349728,5,8,105.56
169378830,5,6,70.17
169433639,5,4,-108.64
169468625,1,4,107.00
169637250,4,5,71.64
169735288,6,4,-110.42
169814732,4,6,95.64
169864646,4,8,112.50
169885651,16,4,20.78
170062162,16,1,-155.76
170460745,15,4,-150.19
170566243,8,4,-20.35
171006182,1,16,120.74
171038524,4,15,90.06
171073372,4,1,72.38
171454216,4,16,127.80
171533970,15,5,-101.06
171911994,5,15,80.36
171969839,6,4,-149.21
172031003,1,4,86.81
172123232,4,8,112.06
172331383,4,6,94.34
172361558,15,6,-116.29
172442624,15,4,161.44
172558017,5,4,-139.76
172656527,16,4,93.43
172781697,5,16,123.44
172964905,8,4,-8.30
173287846,8,5,132.60
173379419,4,15,94.50
173489365,1,5,-51.59
173650076,4,5,66.24
173686126,4,16,127.71
173813758,4,1,83.84
174089097,15,1,76.91
174120478,5,1,35.98
174267083,6,4,-172.27
174364314,15,4,102.06
174385163,4,8,111.55
174795487,16,5,5.01
174886674,6,5,174.73
175007133,4,6,89.76
175293653,1,8,98.88
175337892,5,8,104.44
175375351,8,4,8.12
175548077,16,4,168.71
175627230,1,4,126.90
175693036,4,15,99.06
175918237,4,16,127.56
176093071,8,1,-70.26
176258802,15,4,20.23
176510801,4,1,79.26
176650865,4,8,110.97
176705283,5,4,-79.92
176718434,6,4,172.82
176753658,15,5,-174.59
176959166,6,15,67.64
177328915,4,5,44.42
177691629,5,6,63.69
177700683,4,6,87.54
177794192,8,4,26.34
177795354,6,16,113.77
177988570,4,15,103.23
178148510,15,4,-72.76
178150593,4,16,127.36
178183938,5,15,93.78
178299357,1,4,113.68
178467510,16,6,-100.66
178573099,16,4,-27.36
178585935,5,16,122.70
178920747,4,8,110.32
179495915,6,4,-175.22
179811275,8,5,166.27
179813459,4,1,70.09
180050794,15,4,-142.85
180124645,5,4,-149.01
180217580,8,4,51.66
180260725,4,6,88.24
180269538,1,15,89.74
180272090,4,15,106.85
180383240,4,16,127.10
180509376,6,1,-64.91
180621623,1,16,119.21
180627261,4,5,72.71
180782887,1,4,81.08
181195155,4,8,109.62
181342359,5,8,102.97
181699784,15,5,104.36
181745397,16,4,104.75
181981584,15,4,163.13
182238191,1,6,37.01
182547616,4,15,109.89
182585096,6,4,-119.13
182612173,4,1,82.88
182616231,4,16,126.78
182641326,8,4,86.32
182666916,15,1,-12.38
182722003,4,6,90.66
182779394,16,5,135.67
182890681,16,1,-34.61
183474312,4,8,108.87
183585143,5,4,-127.22
183957222,15,4,124.80
184177260,6,5,-155.31
184342124,1,4,125.02
184350241,5,15,102.60
184405465,5,16,121.51
184638157,4,5,62.59
184817926,4,15,112.38
184849624,4,16,126.39
185061079,8,4,127.41
185079037,16,4,-70.91
185144866,4,6,93.97
185179420,6,4,-86.67
185275516,4,1,81.53
185456124,1,8,95.90
185758247,4,8,108.10
185995409,15,4,93.06
186212840,5,6,69.09
186400889,8,5,-157.91
186893424,15,5,43.27
187083486,4,16,125.92
187085077,4,15,114.36
187124813,1,4,119.41
187270270,6,8,82.27
187274237,8,1,-31.21
187361384,5,8,101.32
187465414,6,4,-117.71
187472524,8,4,163.62
187587440,4,6,95.72
187695932,5,4,-73.11
187996654,4,5,49.82
188034510,1,5,-57.18
188046721,4,8,107.31
188115809,15,4,70.00
188531550,4,1,68.20
188586858,16,4,115.41
188853542,5,1,36.74
189317890,4,16,125.38
189350735,4,15,115.82
189572647,1,4,80.34
189703216,6,4,-155.34
189871617,8,4,-167.53
190130302,4,6,93.62
190245111,5,16,119.74
190320200,1,16,116.08
190339173,4,8,106.55
190340582,15,4,58.31
190514792,5,15,106.25
190738277,5,4,-166.72
190913682,1,15,98.58
191407622,4,1,81.58
191552922,4,16,124.76
191616411,4,15,116.77
191626102,4,5,72.59
191678251,6,5,173.24
191866253,8,6,-11.15
191931681,16,5,-16.32
192022427,6,4,-173.04
192223946,15,1,-54.98
192254809,8,4,-151.06
192277379,16,4,22.05
192634706,4,8,105.84
192694551,15,4,60.19
192792822,15,5,24.58
192828451,4,6,89.03
192875185,15,6,163.04
192956014,8,5,-125.42
193017175,1,4,122.53
193390448,5,8,99.71
193788680,4,16,124.04
193883674,4,15,117.16
194055628,4,1,83.10
194469951,5,6,65.26
194514919,6,4,173.55
194617207,5,4,-114.63
194619257,8,4,-140.16
194932139,4,8,105.20
195204191,15,4,78.11
195500789,4,6,87.51
195613121,4,5,58.28
195679373,1,8,92.87
195942748,1,4,123.87
196025280,4,16,123.23
196111467,5,16,117.24
196149528,16,4,-92.72
196154375,4,15,116.90
196761031,5,15,104.70
196962969,8,4,-133.52
197066649,6,16,104.71
197222989,4,1,67.25
197230117,4,8,104.66
197384500,6,4,-169.60
197893037,15,4,126.76
198037808,4,6,88.56
198262857,4,16,122.30
198312215,8,1,0.82
198385470,1,4,83.51
198430978,4,15,115.88
198660952,5,4,-71.01
198739355,4,5,61.96
199266335,16,1,-143.17
199284901,8,4,-130.13
199377860,8,5,-101.07
199422465,5,8,98.40
199527263,4,8,104.24
200052931,15,5,82.56
200152157,1,16,110.45
200184396,16,4,168.31
200198457,4,1,79.96
200423123,6,4,-105.46
200463416,6,1,-64.96
200487650,4,6,91.26
200501572,4,16,121.24
200717106,4,15,113.93
200768654,15,4,-103.03
200870547,6,15,70.12
201025199,6,5,-153.07
201569281,5,4,-163.15
201584950,8,4,-129.44
201645536,1,4,118.77
201687291,1,6,44.51
201822322,4,8,103.95
202013637,5,16,113.76
202138325,1,15,87.19
202419697,16,5,-88.82
202628154,4,5,71.50
202741617,4,16,120.05
202845403,4,1,84.09
202858593,1,5,-51.74
202909535,4,6,94.50
202931255,6,4,-90.03
203018507,4,15,110.84
203045834,5,6,67.89
203211974,5,15,96.03
203565133,5,1,35.17
203795133,15,4,-6.50
203863870,8,4,-131.11
204114273,4,8,103.80
204335141,16,4,114.28
204750786,1,4,126.87
204983224,4,16,118.71
205194208,6,4,-125.16
205344717,4,15,106.38
205363486,4,6,95.67
205449126,5,8,97.67
205599461,8,5,-88.59
205647088,5,4,-102.47
205889366,4,1,68.00
205907945,1,8,91.27
206123108,8,4,-134.89
206402383,4,8,103.77
206448869,15,1,49.84
206567523,4,5,53.45
206861535,15,4,85.32
207211333,1,4,89.16
207226676,4,16,117.20
207439518,6,4,-160.80
207710899,4,15,100.42
207935683,4,6,92.79
207963994,5,16,108.95
208364569,8,4,-140.56
208485773,6,5,172.34
208520820,16,4,73.36
208686214,4,8,103.88
208775420,8,1,9.98
208982284,15,5,-134.24
208982818,4,1,78.05
209079434,6,8,77.58
209472319,4,16,115.50
209586673,5,4,-77.97
209650655,4,5,68.22
209783464,6,4,172.99
209800324,15,4,-138.22
210011434,5,15,79.40
210133401,4,15,93.50
210203755,1,16,100.72
210237950,1,4,112.38
210590358,8,4,-147.90
210648211,4,6,88.45
210965585,4,8,104.10
211253133,5,6,66.79
211463097,5,8,97.65
211599821,8,5,-89.34
211641026,4,1,84.56
211720582,4,16,113.59
212323787,6,4,174.80
212484581,15,4,-99.74
212525249,5,4,-153.52
212601868,4,15,87.82
212633288,16,4,26.82
212802527,8,4,-156.66
212933480,8,6,-15.28
213240524,4,8,104.41
213295855,4,6,87.57
213546150,1,4,128.37
213573343,16,5,-126.87
213629547,4,5,69.54
213673228,8,15,-83.70
213971994,4,16,111.45
213977929,5,16,102.39
214550730,4,1,70.72
214816446,1,15,60.30
214894684,15,4,-102.42
215002890,8,4,-166.63
215061743,4,15,85.93
215285330,6,4,-162.03
215511211,4,8,104.82
215811919,4,6,88.94
216043558,1,4,96.08
216077617,1,8,92.03
216227209,4,16,109.06
216562444,16,4,-47.76
216619601,16,6,-101.33
216653013,15,5,-82.91
216669744,5,4,-91.18
216800322,5,15,74.99
217085016,15,4,-127.41
217192897,8,4,-177.28
217397778,8,5,-102.14
217458802,1,5,-55.24
217459960,5,8,98.34
217473461,4,15,87.79
217487653,4,5,48.50
217758493,4,1,75.90
217769474,15,8,57.56
217777924,4,8,105.30
217859749,6,5,-151.25
217914712,6,16,75.65
218171010,5,1,36.92
218238824,6,4,-94.93
218252345,4,6,91.89
218385205,16,1,-164.05
218487024,4,16,106.39
218589955,8,1,-3.25
218840614,1,4,102.54
219127100,15,4,-166.14
219373645,8,4,170.13
219837298,4,15,91.71
219877183,5,6,66.59
219877359,6,1,-71.97
220040996,4,8,105.83
220068674,5,16,93.85
220078313,15,1,93.15
220227367,16,4,135.77
220439814,4,1,84.58
220444374,5,4,-102.31
220591405,1,16,84.99
220616215,4,5,71.32
220675222,4,6,94.95
220675355,6,4,-94.92
220752382,4,16,103.46
221034036,1,6,50.91
221080960,15,4,140.76
221545956,8,4,157.41
222166355,4,15,96.28
222298876,15,5,-137.41
222300787,4,8,106.41
222325376,1,4,128.52
222922669,6,4,-132.57
222988981,15,4,73.53
223024321,4,16,100.26
223036358,8,5,-124.20
223143560,4,6,95.46
223184978,5,15,87.88
223238329,4,1,74.41
223438829,5,8,99.56
223510453,16,5,112.73
223530404,5,4,-141.85
223592535,16,4,-21.37
223710516,8,4,143.88
224472113,4,15,100.72
224557658,4,8,107.03
224626929,4,5,66.78
224847792,15,6,-145.79
224877577,1,4,103.37
224879353,15,4,-16.84
225179298,6,4,-165.45
225303810,4,16,96.85
225307815,6,5,172.02
225747186,4,6,91.88
225868019,8,4,129.61
225990401,1,15,85.65
226162761,1,8,94.57
226226419,5,16,84.21
226522737,4,1,73.58
226662317,16,4,73.17
226762435,4,15,104.69
226771983,15,4,-102.98
226811962,4,8,107.65
227290222,15,5,140.71
227501671,1,4,91.51
227550818,6,4,172.69
227591382,4,16,93.36
227680690,5,4,-81.38
227953822,8,1,-30.92
228019324,8,4,114.66
228041834,5,6,68.22
228341353,4,5,44.70
228464776,4,6,88.02
228568632,8,5,-152.16
228683368,15,4,-162.93
228817336,15,1,5.19
229042481,4,15,108.09
229064027,4,8,108.29
229239723,4,1,84.19
229383231,5,15,99.18
229401658,5,8,101.08
229464852,16,4,-168.22
229858460,6,8,85.49
229886523,4,16,90.02
230147644,6,4,176.68
230165496,8,4,99.03
230181773,6,15,79.22
230629444,15,4,147.84
231083877,1,4,127.63
231086163,4,6,87.70
231167241,5,4,-142.86
231180079,1,16,69.89
231314162,4,8,108.92
231315718,4,15,110.91
231329628,16,5,-138.44
231603897,4,5,72.62
231962962,4,1,77.81
232037321,16,4,-108.43
232155687,1,5,-54.76
232187107,4,16,87.14
232214296,8,6,-42.19
232307883,8,4,82.75
232315237,15,5,67.87
232380154,5,16,77.17
232626986,15,4,111.68
232666057,16,1,-18.50
232968265,5,1,35.69
233187169,6,4,-152.01
233562650,4,8,109.54
233583463,4,6,89.38
233584595,4,15,113.20
233710091,1,4,110.39
234049109,8,5,177.34
234417034,16,4,-94.19
234448061,8,4,65.87
234489491,4,16,85.04
234555686,5,4,-129.37
234678530,6,5,-149.99
234694382,15,4,83.01
235272040,4,1,71.23
235352071,5,8,102.65
235538575,5,15,105.17
235616717,4,5,63.26
235809750,4,8,110.13
235850986,4,15,114.98
236016431,4,6,92.53
236034992,6,4,-88.38
236178912,1,8,97.59
236227195,1,4,83.34
236587828,8,4,48.47
236621602,1,15,98.19
236637398,16,4,-102.54
236706220,5,6,65.24
236789644,4,16,83.93
236852216,15,4,64.00
237139434,8,1,-63.26
237563909,16,5,-127.55
237822108,15,5,26.32
237954579,15,1,-53.88
238039042,4,1,83.41
238055700,4,8,110.69
238116473,4,15,116.25
238413574,6,4,-100.90
238436430,5,16,76.69
238442364,4,6,95.31
238674832,5,4,-74.02
238726744,16,4,-128.85
238729136,8,4,30.73
239040207,4,5,47.73
239077338,6,1,-79.84
239084531,4,16,83.84
239123687,15,4,57.34
239529819,8,5,147.53
239815438,1,4,126.04
239904833,6,16,60.17
240300719,4,8,111.22
240382565,4,15,116.99
240399146,1,6,54.01
240651675,6,4,-139.78
240708483,16,4,-177.11
240716806,4,1,80.47
240874022,8,4,13.31
240928390,4,6,95.10
241294390,5,8,104.09
241346886,1,16,73.15
241372665,4,16,84.62
241534492,15,4,64.91
241735228,5,15,106.14
241765835,5,4,-165.85
242142842,6,5,172.23
242309701,16,1,-39.53
242343430,16,15,-129.77
242538504,1,4,116.65
242545013,4,8,111.71
242559440,16,6,-20.75
242601709,4,5,72.68
242601758,16,4,100.82
242650909,4,15,117.14
242843093,16,5,-170.99
242923079,6,4,-169.13
243024603,8,4,-8.24
243563794,4,6,90.96
243653816,4,16,86.09
244001935,4,1,69.08
244110828,15,4,91.28
244350201,15,5,42.96
244386343,5,16,81.55
244422182,16,4,9.03
244788772,4,8,112.15
244836321,5,6,69.51
244923543,4,15,116.60
244999944,1,4,80.13
245059023,8,5,121.23
245182955,8,4,-24.10
245325278,6,4,172.51
245587500,5,4,-116.76
245928452,4,16,88.03
246158045,1,8,100.02
246182527,16,4,-60.43
246277025,4,6,87.73
246404205,8,1,-91.18
246594341,4,5,59.06
246836192,4,1,82.28
246872318,15,4,165.52
246918889,1,5,-51.81
247032181,4,8,112.54
247203298,4,15,115.25
247233085,5,8,105.26
247351146,8,4,-40.01
247550190,5,1,36.10
247557423,16,5,110.80
247635468,1,15,91.88
247893295,16,4,-123.49
247989310,6,4,179.31
248071194,5,15,101.15
248197314,4,16,90.26
248511853,1,4,123.89
248635355,15,6,-164.27
248872079,4,6,87.88
249275418,4,8,112.88
249489991,4,1,82.38
249494467,4,15,112.89
249531136,8,4,-54.13
249563188,16,4,148.37
249644956,5,4,-70.89
249741526,4,5,60.36
249813881,15,4,-57.22
249889574,6,8,92.17
250038731,16,1,-124.83
250266020,5,16,88.44
250461179,4,16,92.66
250680819,8,5,100.99
250826304,15,1,11.93
251077829,6,4,-139.41
251138473,1,16,85.59
251199468,16,4,9.48
251352829,4,6,89.88
251360532,1,4,121.78
251479303,6,5,-149.39
251518657,4,8,113.16
251683450,8,6,-56.59
251724789,8,4,-65.67
251804017,4,15,109.30
251932090,16,5,13.92
252561621,5,4,-164.40
252615991,15,5,156.80
252707311,4,1,67.57
252720768,4,16,95.10
252808254,16,4,-85.45
252873353,15,4,22.50
253172519,5,8,106.08
253532241,5,6,63.85
253603514,4,5,71.75
253762076,4,8,113.38
253780256,4,6,93.15
253802603,1,4,81.51
253814735,6,4,-85.59
253933818,8,4,-74.01
254143511,4,15,104.25
254394747,16,4,-162.76
254702116,5,15,87.61
254976702,4,16,97.53
255629582,4,1,80.82
255910794,15,4,144.19
255963406,16,4,71.95
255973467,8,1,-107.08
256005857,4,8,113.55
256102331,16,5,-95.38
256103314,5,16,95.32
256133663,1,8,101.31
256147474,6,4,-107.61
256159741,8,4,-78.77
256211448,4,6,95.57
256434481,8,5,89.07
256529967,4,15,97.79
256618144,5,4,-104.49
256718481,16,6,-128.14
256970789,16,1,124.66
257164189,1,4,120.91
257229508,4,16,99.89
257518094,16,4,-64.77
257552965,4,5,54.29
258250189,4,8,113.66
258272012,6,1,-85.57
258275443,4,1,83.66
258333608,6,15,30.83
258382018,6,4,-146.63
258403877,8,4,-79.80
258718695,4,6,94.59
258760972,15,4,-115.58
258974251,4,15,90.99
258989284,6,5,172.93
259062187,16,4,-147.77
259116846,5,8,106.49
259147556,6,16,88.33
259479628,4,16,102.16
259900479,1,6,52.59
260154701,16,5,152.37
260173901,1,4,125.54
260176623,1,15,60.58
260495275,4,8,113.70
260578787,5,4,-75.83
260598664,16,4,106.35
260636168,4,5,67.44
260667269,8,4,-77.27
260671347,6,4,-171.64
260769508,1,16,97.07
261324760,15,5,-87.76
261336466,15,4,-97.48
261383834,4,6,90.08
261385330,4,1,67.36
261446746,4,15,86.58
261470788,1,5,-57.12
261590467,5,15,73.69
261636564,5,6,70.64
261727427,4,16,104.31
261914288,5,16,101.40
262130181,16,4,-49.67
262296051,5,1,36.66
262352518,8,5,87.35
262622867,1,4,86.07
262741332,4,8,113.68
262950653,8,4,-71.71
263107892,6,4,172.65
263503815,5,4,-155.36
263580208,16,1,5.82
263653531,15,4,-109.90
263659129,16,4,-141.17
263890113,4,15,86.29
263973214,4,16,106.33
264084340,4,6,87.57
264148557,16,5,37.42
264417475,4,1,79.05
264605261,4,5,69.93
264988599,4,8,113.60
265069934,5,8,106.46
265187680,16,4,125.21
265254427,8,4,-63.90
265771393,1,4,116.04
265778596,15,4,-141.17
265850988,6,4,-177.01
265900122,15,1,105.56
266030139,8,1,-105.08
266137041,1,8,101.24
266217246,4,16,108.23
266282089,4,15,89.14
266654013,4,6,88.13
266717832,16,4,-31.89
267068494,4,1,84.38
267237339,4,8,113.45
267578556,8,4,-54.66
267642347,5,4,-93.02
267708248,5,16,106.50
267714729,15,5,-105.16
267780561,15,4,171.62
268127566,16,5,-80.44
268148355,5,15,81.33
268251439,16,4,-134.01
268260210,6,5,-149.57
268456567,8,5,97.08
268459739,4,16,110.01
268480408,4,5,49.32
268630943,4,15,93.45
268948627,6,4,-124.96
268976072,1,4,127.79
269120392,4,6,90.43
269236132,16,6,97.77
269487843,4,8,113.23
269712645,15,4,117.39
269790238,16,4,141.92
269922571,8,4,-44.63
269973298,6,8,91.57
270045328,4,1,69.13
270114311,16,1,-113.47
270326314,1,16,105.63
270354509,5,6,62.48
270700879,4,16,111.66
270949874,4,15,98.04
271035208,5,8,105.97
271335877,16,4,2.25
271451339,5,4,-96.58
271452547,1,4,92.48
271544174,4,6,93.75
271581022,6,4,-85.87
271595785,4,5,70.94
271611113,15,4,41.16
271694690,1,15,80.71
271740432,4,8,112.95
272126239,16,5,165.58
272285472,8,4,-34.12
272866884,8,6,-38.15
272889936,16,4,-119.52
272890667,15,5,178.00
272940822,4,16,113.20
273197857,4,1,77.01
273248928,4,15,102.32
273490943,5,16,110.69
273500268,15,4,-52.77
273878425,6,4,-114.80
273983011,4,6,95.70
273995463,4,8,112.60
274361360,1,4,107.90
274407654,5,15,94.58
274453942,16,4,162.65
274503344,5,4,-143.92
274665713,8,4,-23.06
274750357,8,5,118.30
274988101,15,1,22.80
275179705,4,16,114.63
275398247,15,4,-129.07
275534792,4,15,106.07
275603564,4,5,67.31
275845580,6,5,174.05
275865964,4,1,84.63
276029387,16,4,54.39
276114408,6,4,-152.99
276173913,16,5,56.84
276195996,1,8,99.76
276253324,4,8,112.17
276298997,1,5,-51.54
276515087,4,6,93.92
276665602,8,1,-82.91
276732276,16,1,132.14
276992720,5,1,35.20
277015341,5,8,105.04
277061172,8,4,-11.18
277091779,15,6,-171.44
277321079,15,4,170.67
277417645,4,16,115.96
277617743,16,4,-86.89
277633059,6,1,-86.83
277763970,1,4,128.60
277781270,6,16,104.90
277811872,4,15,109.24
277839755,15,5,99.15
278424586,6,4,-172.86
278442322,5,6,71.59
278514430,4,8,111.68
278655618,5,4,-82.91
278716461,4,1,72.51
279205218,4,6,89.31
279220478,16,4,-168.07
279266187,5,16,114.09
279284920,15,4,133.11
279349443,4,5,45.14
279469133,8,4,5.02
279654745,4,16,117.18
279702409,1,6,45.44
279846281,1,16,111.69
280083178,4,15,111.86
280286132,1,4,99.67
280297359,16,5,-49.15
280571075,5,15,103.02
280779208,4,8,111.11
280839073,16,4,116.11
280900086,6,4,173.20
281210431,8,5,148.89
281307089,15,4,99.66
281886331,8,4,21.49
281886489,4,6,87.51
281891093,4,16,118.32
281951229,16,6,-30.19
281968279,4,1,74.77
282203971,5,4,-136.09
282343430,1,15,97.09
282350897,4,15,113.95
282475024,16,4,-6.58
282580814,4,5,72.50
282989240,1,4,96.99
283011748,5,8,103.74
283048073,4,8,110.48
283067166,15,5,40.26
283374028,6,15,84.66
283406745,15,4,74.39
283560366,16,1,27.29
283732604,6,4,-172.03
283823656,15,1,-48.07
284126770,4,16,119.37
284129865,16,4,-118.94
284309016,8,4,44.93
284432388,4,6,88.43
284522727,16,5,-148.96
284616762,4,15,115.53
284665534,4,1,84.44
285020199,6,5,-150.59
285036698,5,16,116.82
285321391,4,8,109.79
285526407,5,4,-131.52
285605455,15,4,59.86
285805176,16,4,173.28
286329693,1,8,97.08
286361846,4,16,120.34
286533636,1,4,128.19
286594928,4,5,63.91
286733067,8,4,77.32
286738503,5,15,106.32
286795983,6,4,-110.59
286882300,4,15,116.60
286886513,4,6,91.02
287172273,5,6,61.18
287422627,4,1,76.17
287502594,16,4,107.25
287599420,4,8,109.05
287765011,8,1,-45.89
287778574,8,5,-175.64
287927452,15,4,58.48
288596385,4,16,121.24
288611549,8,15,-127.35
288877168,16,5,121.65
289023910,5,8,102.16
289037758,15,5,25.61
289119768,1,4,106.90
289149050,4,15,117.12
289154151,8,4,117.71
289223846,16,4,7.80
289308553,4,6,94.30
289336490,6,4,-88.49
289349555,1,16,115.89
289653042,5,4,-75.04
289882241,4,8,108.28
290082346,4,5,46.14
290399042,15,4,72.25
290720498,16,1,-64.58
290725649,4,1,72.41
290765817,16,15,113.57
290804565,5,16,119.01
290830444,4,16,122.07
290884208,1,5,-55.62
290967555,6,8,82.75
290970729,16,4,-99.61
291418772,4,15,117.02
291567928,8,4,156.17
291607624,6,4,-122.21
291610287,5,1,36.95
291683593,1,4,86.92
291757656,4,6,95.71
292169687,4,8,107.50
292710213,6,5,175.51
292745170,16,4,-164.50
292801615,5,4,-164.24
292994378,5,15,104.35
293045166,15,4,110.62
293064073,4,16,122.83
293204157,1,15,95.12
293390453,16,5,43.18
293465354,4,1,83.85
293577426,4,5,72.75
293693754,4,15,116.19
293849479,6,4,-158.73
293970266,8,4,-171.83
294317916,4,6,93.13
294364106,8,5,-140.87
294461272,4,8,106.73
294549200,16,4,146.41
295048717,5,8,100.49
295253224,5,6,72.34
295279748,1,4,126.92
295297321,4,16,123.52
295523139,15,1,-18.99
295534463,8,6,-11.81
295846962,16,6,-120.32
295878925,15,4,-137.06
295977285,4,15,114.47
296163013,4,1,79.22
296183301,6,4,173.07
296274266,6,16,112.83
296357482,8,4,-154.40
296385006,16,4,96.31
296424387,15,5,90.77
296534856,1,8,93.92
296557755,5,4,-118.89
296571508,5,16,120.72
296756178,4,8,106.00
297025817,4,6,88.67
297380260,6,1,-81.08
297530232,4,16,124.16
297575023,4,5,59.82
297950557,1,4,113.60
298096774,16,5,-24.51
298254960,16,4,32.84
298274507,4,15,111.66
298351822,16,1,-137.31
298703766,6,4,174.24
298726548,8,4,-142.29
298849587,1,16,118.69
298877542,15,4,-23.67
298919503,8,1,-9.41
299053282,4,8,105.34
299466000,4,1,70.12
299466284,5,15,95.07
299683524,4,6,87.54
299762845,4,16,124.74
299844748,1,6,35.48
300161608,16,4,-43.77
300434837,1,4,81.12
300593901,4,15,107.54
300627922,5,4,-71.00
300749283,4,5,58.56
300863270,8,5,-111.90
301075266,8,4,-134.76
301080271,5,8,99.00
301351257,4,8,104.77
301629712,6,4,-165.29
301759588,6,5,-152.50
301948689,15,4,57.67
301995199,4,16,125.27
302107716,16,4,-105.63
302207627,4,6,88.79
302263798,4,1,82.90
302339062,5,16,122.01
302949285,4,15,101.91
303037067,16,5,-77.81
303402362,8,4,-130.67
303557922,5,4,-165.46
303648718,4,8,104.32
303984793,5,6,60.01
303995119,1,4,125.05
304096330,16,4,-145.95
304227329,4,16,125.74
304578873,4,5,71.97
304620241,6,4,-98.64
304651544,4,6,91.64
304927467,4,1,81.50
304931288,15,4,-159.29
305102437,16,8,-92.78
305358099,4,15,95.09
305397564,15,5,-125.55
305424073,1,15,65.75
305600324,1,5,-54.39
305707518,8,4,-129.38
305944369,4,8,104.00
306130805,16,4,-173.08
306287297,5,15,78.29
306404476,5,1,35.58
306459268,4,16,126.16
306636019,16,1,172.07
306769683,1,8,91.61
306776099,1,4,119.34
307073787,4,6,94.78
307083415,6,4,-92.83
307110632,5,8,97.95
307190148,8,5,-93.17
307589011,5,4,-106.53
307679642,15,4,-103.56
307733214,15,6,-94.87
307819731,4,15,88.85
307991299,8,4,-130.52
