UT,Origin,Target,PhaseAngle
165158419,4,6,45.21
165208345,1,8,100.85
165248484,8,4,135.98
165321494,15,1,175.41
165323138,5,15,74.01
165355854,4,8,113.17
165696804,5,4,89.39
165703127,15,4,141.03
165983922,8,6,95.89
166104876,16,5,175.52
166218066,6,8,91.34
166225735,4,15,86.15
166493099,4,5,47.71
166673179,16,4,179.42
166965474,6,4,174.07
166989137,5,16,123.78
166990840,4,16,127.84
167185791,1,4,178.71
167512162,8,4,132.46
167608985,4,8,112.87
167699318,6,4,33.77
167699318,4,6,33.77
167770017,4,1,76.21
168050250,15,4,148.01
168082781,6,5,125.09
168139473,8,5,177.71
168657630,4,15,86.73
168911744,16,4,179.29
169222468,4,16,127.85
169331177,1,15,63.96
169349729,5,8,105.56
169378829,5,6,70.17
169433638,5,4,108.64
169437881,16,1,173.90
169637250,4,5,71.64
169775840,8,4,129.52
169864647,4,8,112.50
170041032,15,5,176.06
170167493,1,4,143.22
170240217,6,4,37.85
170385271,15,4,157.63
171006183,1,16,120.74
171038523,4,15,90.06
171073372,4,1,72.38
171150046,16,4,179.16
171454218,4,16,127.80
171510125,15,16,101.28
171892649,16,5,175.42
171911993,5,15,80.36
172039517,8,4,127.21
172123232,4,8,112.06
172331384,4,6,94.34
172361560,15,6,116.29
172558017,5,4,139.76
172709548,15,4,168.04
172781116,6,4,48.83
172781697,5,16,123.44
173029862,8,1,178.92
173040437,1,4,175.63
173379420,4,15,94.50
173388125,16,4,179.03
173489368,1,5,51.59
173650076,4,5,66.24
173686127,4,16,127.71
173813757,4,1,83.84
174100706,8,5,177.81
174120478,5,1,35.98
174303198,8,4,125.53
174385163,4,8,111.55
175007133,4,6,89.76
175024082,15,4,178.08
175157566,16,6,161.66
175293654,1,8,98.88
175322014,6,4,60.52
175337894,5,8,104.44
175626034,16,4,178.91
175693036,4,15,99.06
175918239,4,16,127.56
175980243,1,4,176.86
176486920,6,5,116.23
176510802,4,1,79.26
176566876,8,4,124.46
176625619,15,5,177.53
176650865,4,8,110.97
176705286,5,4,79.92
176959166,6,15,67.64
177328913,4,5,44.42
177329741,15,4,172.60
177430610,15,1,179.98
177685018,16,5,175.42
177691629,5,6,63.69
177700684,4,6,87.54
177795355,6,16,113.77
177862913,6,4,67.72
177862913,4,6,67.72
177863794,16,4,178.78
177988570,4,15,103.23
178150593,4,16,127.36
178183937,5,15,93.78
178585935,5,16,122.70
178830553,8,4,123.96
178920748,4,8,110.32
178927912,1,4,140.11
179007023,16,1,174.29
179764248,15,4,173.33
179813457,4,1,70.09
180070100,8,5,178.13
180101447,16,4,178.65
180124653,5,4,149.01
180269536,1,15,89.74
180272089,4,15,106.85
180383240,4,16,127.10
180403812,4,6,61.51
180509375,6,1,64.91
180621623,1,16,119.21
180627260,4,5,72.71
181094231,8,4,124.01
181195155,4,8,109.62
181342359,5,8,102.97
181720396,1,4,177.83
182107970,15,4,170.98
182186989,6,4,173.28
182238191,1,6,37.01
182339045,16,4,178.53
182547616,4,15,109.89
182612174,4,1,82.88
182616231,4,16,126.78
182944710,4,6,41.75
182997052,15,5,174.80
183096414,8,1,178.70
183357909,8,4,124.56
183474310,4,8,108.87
183484271,16,5,175.54
183585143,5,4,127.22
184350243,5,15,102.60
184405463,5,16,121.51
184431562,15,4,169.42
184576609,16,4,178.41
184638158,4,5,62.59
184742283,6,4,174.81
184769347,1,4,175.23
184817926,4,15,112.38
184849624,4,16,126.39
184891058,6,5,124.85
185275517,4,1,81.53
185456125,1,8,95.90
185485609,6,4,33.60
185485609,4,6,33.60
185621587,8,4,125.58
185758246,4,8,108.10
186049618,8,5,178.64
186212838,5,6,69.09
186731912,8,6,91.15
186739458,15,4,168.58
186814206,16,4,178.30
187083486,4,16,125.92
187085076,4,15,114.36
187270270,6,8,82.27
187361383,5,8,101.32
187673593,1,4,140.48
187695935,5,4,73.11
187885265,8,4,127.01
187996652,4,5,49.82
188026508,6,4,39.60
188034504,1,5,57.18
188046722,4,8,107.31
188475760,15,1,175.24
188531552,4,1,68.20
188611807,16,1,175.12
188853541,5,1,36.74
189035613,15,4,168.41
189051854,16,4,178.18
189252103,15,5,174.42
189293166,16,5,175.78
189317889,4,16,125.38
189350736,4,15,115.82
190130301,4,6,93.62
190148942,8,4,128.82
190245110,5,16,119.74
190320200,1,16,116.08
190339173,4,8,106.55
190487505,1,4,173.41
190514791,5,15,106.25
190567406,6,4,51.08
190738273,5,4,166.72
190913682,1,15,98.58
191289618,16,4,178.08
191323255,15,4,168.84
191407623,4,1,81.58
191552921,4,16,124.76
191616412,4,15,116.77
191626101,4,5,72.59
192040147,8,5,179.19
192412620,8,4,130.97
192634708,4,8,105.83
192828449,4,6,89.03
193108305,6,4,62.39
193220644,8,1,178.94
193295197,6,5,116.65
193390449,5,8,99.71
193527535,16,4,177.97
193550486,1,4,173.97
193604979,15,4,169.85
193788679,4,16,124.04
193883674,4,15,117.16
194033126,15,6,175.09
194055628,4,1,83.10
194469951,5,6,65.26
194617207,5,4,114.63
194619517,16,6,152.24
194676298,8,4,133.41
194932140,4,8,105.20
195115114,16,5,176.19
195479111,15,5,175.98
195500791,4,6,87.51
195613121,4,5,58.28
195649206,6,4,67.91
195649206,4,6,67.91
195679374,1,8,92.87
195765670,16,4,177.88
195882949,15,4,171.40
196025282,4,16,123.23
196111467,5,16,117.24
196154376,4,15,116.90
196400671,1,4,146.51
196761032,5,15,104.70
196939976,8,4,136.10
197066647,6,16,104.71
197222989,4,1,67.25
197230116,4,8,104.66
198004073,16,4,177.79
198041459,8,5,179.20
198159052,15,4,173.48
198190105,4,6,58.28
198262858,4,16,122.30
198276309,16,1,176.51
198430977,4,15,115.88
198660958,5,4,71.01
198739357,4,5,61.96
199203654,8,4,139.01
199271564,1,4,165.82
199292618,15,1,176.48
199422466,5,8,98.40
199527262,4,8,104.24
199990064,6,4,173.04
200152158,1,16,110.45
200198456,4,1,79.96
200242814,16,4,177.72
200435121,15,4,176.05
200463413,6,1,64.96
200501574,4,16,121.24
200717107,4,15,113.93
200731004,4,6,38.83
200870548,6,15,70.12
200957860,16,5,176.78
201467332,8,4,142.09
201569280,5,4,163.15
201687289,1,6,44.51
201699336,6,5,124.44
201755196,15,5,178.23
201822323,4,8,103.95
202013638,5,16,113.76
202138325,1,15,87.19
202320378,1,4,173.20
202481934,16,4,177.65
202515232,6,4,175.68
202628154,4,5,71.50
202713126,15,4,179.05
202741619,4,16,120.05
202845403,4,1,84.09
202858593,1,5,51.74
203018506,4,15,110.84
203045834,5,6,67.89
203211975,5,15,96.03
203271903,6,4,33.92
203271903,4,6,33.92
203395641,8,1,179.64
203565132,5,1,35.17
203731009,8,4,145.29
204063439,8,5,178.86
204114272,4,8,103.80
204721527,16,4,177.60
204983224,4,16,118.71
205038952,15,4,169.08
205108468,1,4,160.62
205344717,4,15,106.38
205449127,5,8,97.67
205647088,5,4,102.47
205812801,6,4,41.52
205889367,4,1,68.00
205907944,1,8,91.27
205994687,8,4,148.58
206402382,4,8,103.77
206567523,4,5,53.45
206827429,16,5,177.53
206961673,16,4,177.57
207226675,4,16,117.20
207408730,15,4,151.75
207479901,8,6,101.64
207710899,4,15,100.42
207935684,4,6,92.79
207963995,5,16,108.95
208036547,16,1,178.65
208054390,1,4,158.43
208174875,15,5,175.83
208258365,8,4,151.90
208353700,6,4,53.32
208686211,4,8,103.88
208982817,4,1,78.05
209079435,6,8,77.58
209202438,16,4,177.56
209472319,4,16,115.50
209586677,5,4,77.97
209650656,4,5,68.22
209780759,15,4,141.38
210011432,5,15,79.40
210087453,8,5,178.69
210103474,6,5,117.18
210133403,4,15,93.50
210203757,1,16,100.72
210522043,8,4,155.21
210648210,4,6,88.45
210721207,15,1,176.63
210894599,6,4,64.07
210965584,4,8,104.10
211074927,1,4,173.02
211253134,5,6,66.79
211443934,16,4,177.57
211463097,5,8,97.65
211641025,4,1,84.56
211720583,4,16,113.59
212146914,15,4,139.08
212525250,5,4,153.52
212601869,4,15,87.82
212727322,16,5,178.30
212785721,8,4,158.47
213240525,4,8,104.41
213295857,4,6,87.57
213435497,6,4,67.56
213435497,4,6,67.56
213588976,8,1,179.50
213629547,4,5,69.54
213673225,8,15,83.70
213686240,16,4,177.61
213814578,1,4,178.38
213971994,4,16,111.45
213977930,5,16,102.39
214081468,16,6,151.65
214501832,15,4,143.26
214550732,4,1,70.72
214814557,15,5,174.59
214816445,1,15,60.30
215049399,8,4,161.62
215061744,4,15,85.93
215511210,4,8,104.82
215929491,16,4,177.69
215976396,4,6,54.58
216075541,8,5,177.77
216077617,1,8,92.03
216227208,4,16,109.06
216669745,5,4,91.18
216800322,5,15,74.99
216834374,1,4,151.57
216844144,15,4,151.52
217313076,8,4,164.61
217458803,1,5,55.24
217459959,5,8,98.34
217473459,4,15,87.79
217487653,4,5,48.50
217758492,4,1,75.90
217769473,15,8,57.56
217777924,4,8,105.30
217785868,6,4,173.07
217914713,6,16,75.65
217944536,16,1,178.41
218171010,5,1,36.92
218173757,16,4,177.80
218487026,4,16,106.39
218507617,6,5,123.88
218517295,4,6,36.56
218664552,16,5,178.42
219174873,15,4,161.62
219576754,8,4,167.37
219809530,1,4,173.51
219837298,4,15,91.71
219877182,5,6,66.59
219877356,6,1,71.97
220040996,4,8,105.83
220068675,5,16,93.85
220284996,6,4,176.66
220419183,16,4,177.95
220439815,4,1,84.58
220444375,5,4,102.31
220591403,1,16,84.99
220616215,4,5,71.32
220752382,4,16,103.46
221034038,1,6,50.91
221058194,4,6,34.68
221058197,6,4,34.68
221488497,15,5,178.12
221495305,15,4,172.00
221840432,8,4,169.84
222082625,8,5,177.75
222166353,4,15,96.28
222300785,4,8,106.41
222613068,1,4,179.69
222665888,16,4,178.15
222958673,15,1,178.37
223024320,4,16,100.26
223184979,5,15,87.88
223238328,4,1,74.41
223438827,5,8,99.56
223530403,5,4,141.85
223599092,6,4,43.58
223757250,8,1,178.87
223806299,15,4,178.13
224104110,8,4,171.91
224472115,4,15,100.72
224557658,4,8,107.03
224626929,4,5,66.78
224643834,16,5,177.43
224847789,15,6,145.79
224929855,16,4,175.97
225303809,4,16,96.85
225609107,1,4,145.66
225747183,4,6,91.88
225990400,1,15,85.65
226108857,15,4,169.30
226139991,6,4,55.53
226162762,1,8,94.57
226226420,5,16,84.21
226367789,8,4,173.46
226522737,4,1,73.58
226762433,4,15,104.69
226811962,4,8,107.65
226911752,6,5,117.81
227217429,16,4,167.12
227591382,4,16,93.36
227680691,5,4,81.38
227950413,15,5,175.81
228041834,5,6,68.22
228049635,16,1,175.27
228080930,8,5,178.03
228227890,8,6,112.97
228341354,4,5,44.70
228464774,4,6,88.02
228520457,1,4,174.74
228562794,15,4,172.33
228631465,8,4,174.37
228680890,6,4,65.53
228680890,4,6,65.53
229042485,4,15,108.09
229064028,4,8,108.29
229239720,4,1,84.19
229383232,5,15,99.18
229401658,5,8,101.08
229506455,16,4,158.76
229858459,6,8,85.49
229886522,4,16,90.02
230181775,6,15,79.22
230661843,16,5,176.18
230895144,8,4,174.65
230898242,15,4,170.29
231167245,5,4,142.86
231180081,1,16,69.89
231221788,4,6,66.60
231314164,4,8,108.92
231315719,4,15,110.91
231409371,1,4,177.78
231603895,4,5,72.62
231795436,16,4,151.74
231962962,4,1,77.81
232155691,1,5,54.76
232187109,4,16,87.14
232380155,5,16,77.17
232934164,6,4,174.90
232968266,5,1,35.69
233159300,8,4,174.52
233215275,15,4,169.02
233543423,16,6,169.64
233562651,4,8,109.54
233584595,4,15,113.20
233762687,4,6,50.63
233871823,8,1,178.70
234068650,8,5,178.53
234082855,16,4,146.42
234162961,15,1,175.70
234246881,15,5,174.31
234375332,1,4,141.35
234489490,4,16,85.04
234555686,5,4,129.37
235272038,4,1,71.23
235315892,6,5,123.19
235352071,5,8,102.65
235428350,8,4,174.33
235518219,15,4,168.44
235538575,5,15,105.17
235575091,6,4,173.34
235616718,4,5,63.26
235809750,4,8,110.13
235850985,4,15,114.98
236178912,1,8,97.59
236303586,6,4,34.96
236303586,4,6,34.96
236367387,16,4,142.87
236621604,1,15,98.19
236701140,16,5,175.34
236706219,5,6,65.24
236789642,4,16,83.93
237208637,1,4,176.66
237693861,8,4,174.24
237810752,15,4,168.51
238039042,4,1,83.41
238055701,4,8,110.69
238116472,4,15,116.25
238302476,16,1,173.85
238436428,5,16,76.69
238648039,16,4,140.93
238674828,5,4,74.02
238844485,6,4,35.80
238844485,4,6,35.80
239040207,4,5,47.73
239077339,6,1,79.84
239084532,4,16,83.84
239904834,6,16,60.17
239956131,8,4,174.24
240045622,8,5,179.09
240095830,15,4,169.16
240201489,1,4,176.02
240300719,4,8,111.22
240382567,4,15,116.99
240399146,1,6,54.01
240477351,15,5,175.05
240716805,4,1,80.47
240924233,16,4,140.33
241294389,5,8,104.09
241346886,1,16,73.15
241372664,4,16,84.62
241385383,6,4,45.73
241735226,5,15,106.14
241765830,5,4,165.85
242215461,8,4,174.34
242343433,16,15,129.77
242375873,15,4,170.38
242545012,4,8,111.71
242601709,4,5,72.68
242650907,4,15,117.14
242733055,16,5,175.23
243129031,1,4,139.74
243195772,16,4,140.79
243563793,4,6,90.96
243653815,4,16,86.09
243720029,6,5,118.51
243926282,6,4,57.68
243929834,8,1,178.99
244001932,4,1,69.08
244386345,5,16,81.55
244477219,8,4,174.51
244652900,15,4,172.14
244788771,4,8,112.15
244836323,5,6,69.51
244923543,4,15,116.60
244963495,15,1,175.75
245462743,16,4,142.04
245587500,5,4,116.76
245921224,1,4,177.02
245928453,4,16,88.03
246012983,8,5,179.31
246158047,1,8,100.02
246277027,4,6,87.73
246467181,6,4,66.70
246467181,4,6,66.70
246594342,4,5,59.05
246720500,15,5,177.33
246740891,8,4,174.30
246836190,4,1,82.28
246918874,1,5,51.81
246928777,15,4,174.41
246940366,15,6,169.22
247032182,4,8,112.54
247203298,4,15,115.25
247233086,5,8,105.26
247550191,5,1,36.10
247635467,1,15,91.88
247725436,16,4,143.84
248071193,5,15,101.15
248197313,4,16,90.26
248496395,16,1,175.28
248732556,16,5,175.80
248975881,8,6,109.91
248987023,1,4,174.56
249004566,8,4,173.23
249008079,4,6,64.96
249205347,15,4,177.16
249275418,4,8,112.88
249489992,4,1,82.38
249494466,4,15,112.89
249644960,5,4,70.89
249741526,4,5,60.36
249889575,6,8,92.17
249984226,16,4,146.00
250266021,5,16,88.44
250461177,4,16,92.66
250755056,6,4,174.04
251138473,1,16,85.59
251268247,8,4,171.10
251484698,15,4,179.70
251518659,4,8,113.16
251548978,4,6,46.70
251804020,4,15,109.30
251865916,1,4,142.58
251972803,8,5,178.92
252124172,6,5,122.38
252239541,16,4,148.40
252561619,5,4,164.40
252707311,4,1,67.57
252720766,4,16,95.10
253059994,15,5,177.41
253172519,5,8,106.08
253358557,6,4,173.83
253531921,8,4,168.04
253532239,5,6,63.85
253603514,4,5,71.75
253762076,4,8,113.38
253844080,15,4,161.83
253947219,8,1,179.58
254089877,6,4,33.99
254089877,4,6,33.99
254143513,4,15,104.25
254318343,16,6,170.01
254491788,16,4,150.92
254689155,16,5,176.74
254702118,5,15,87.61
254705519,1,4,169.67
254976699,4,16,97.53
255629583,4,1,80.82
255795599,8,4,164.25
256005856,4,8,113.55
256103315,5,16,95.32
256133664,1,8,101.31
256182104,15,1,178.24
256215722,15,4,146.78
256529967,4,15,97.79
256618145,5,4,104.49
256630775,6,4,37.22
256630775,4,6,37.22
256741343,16,4,153.49
257229508,4,16,99.89
257552963,4,5,54.29
257763070,1,4,173.52
257812581,15,16,74.29
257927706,8,5,178.39
258059277,8,4,159.91
258250186,4,8,113.66
258272011,6,1,85.57
258275444,4,1,83.66
258333609,6,15,30.83
258493754,16,1,177.99
258586367,15,4,139.59
258974250,4,15,90.99
258988543,16,4,156.05
259116844,5,8,106.49
259147555,6,16,88.33
259171674,6,4,47.94
259479629,4,16,102.16
259597404,15,5,174.50
259900477,1,6,52.59
260176623,1,15,60.58
260322954,8,4,155.22
260495272,4,8,113.70
260528310,6,5,119.27
260578785,5,4,75.83
260583204,1,4,152.37
260604554,16,5,177.70
260636169,4,5,67.44
260769507,1,16,97.07
260948599,15,4,140.05
261233692,16,4,158.58
261383835,4,6,90.08
261385329,4,1,67.36
261446745,4,15,86.58
261470795,1,5,57.12
261590468,5,15,73.69
261636562,5,6,70.64
261712573,6,4,59.74
261727429,4,16,104.31
261914289,5,16,101.40
262296050,5,1,36.66
262586632,8,4,150.39
262741335,4,8,113.68
263298638,15,4,146.09
263477041,16,4,161.04
263489127,1,4,162.13
263503816,5,4,155.36
263880631,8,5,177.97
263890113,4,15,86.29
263948444,8,1,179.72
263973212,4,16,106.33
264084340,4,6,87.57
264253471,6,4,67.51
264253471,4,6,67.51
264417476,4,1,79.05
264605259,4,5,69.93
264850310,8,4,145.61
264988598,4,8,113.60
265069934,5,8,106.46
265636319,15,4,155.29
265718812,16,4,163.43
266137041,1,8,101.24
266217245,4,16,108.23
266282087,4,15,89.14
266299656,15,5,176.36
266485551,16,5,178.40
266525952,1,4,173.03
266794370,4,6,62.62
267068496,4,1,84.38
267113988,8,4,141.05
267237338,4,8,113.45
267642346,5,4,93.02
267708249,5,16,106.50
267959193,16,4,165.74
267962955,15,4,165.65
268148356,5,15,81.33
268314229,16,1,179.45
268424573,15,1,176.74
268459739,4,16,110.01
268480409,4,5,49.32
268568792,6,4,173.44
268630945,4,15,93.45
268932449,6,5,121.49
269283351,1,4,170.48
269335269,4,6,43.06
269377666,8,4,136.89
269487844,4,8,113.23
269723873,8,6,96.44
269834636,8,5,177.74
269973296,6,8,91.57
270045327,4,1,69.13
270198355,16,4,167.96
270279659,15,4,175.86
270326313,1,16,105.63
270354510,5,6,62.48
270700879,4,16,111.66
270949874,4,15,98.04
271035208,5,8,105.97
271137094,6,4,174.50
271451346,5,4,96.58
271595786,4,5,70.94
271641343,8,4,133.23
271694689,1,15,80.71
271740429,4,8,112.95
271876167,6,4,33.60
271876167,4,6,33.60
272270801,1,4,154.96
272339569,16,5,178.51
272436428,16,4,170.10
272587256,15,4,174.63
272868061,15,5,177.30
272940821,4,16,113.20
273197858,4,1,77.01
273248927,4,15,102.32
273490941,5,16,110.69
273905021,8,4,130.16
273935549,16,6,170.77
273960311,8,1,179.09
273995462,4,8,112.60
274407653,5,15,94.59
274417066,6,4,38.88
274503340,5,4,143.92
274673545,16,4,172.14
275009025,15,4,173.99
275179707,4,16,114.63
275271250,1,4,173.17
275534793,4,15,106.07
275603563,4,5,67.31
275792746,8,5,177.73
275865966,4,1,84.63
276168699,8,4,127.70
276195998,1,8,99.76
276253325,4,8,112.17
276298997,1,5,51.54
276515085,4,6,93.92
276909805,16,4,174.09
276957965,6,4,50.19
276992719,5,1,35.20
277015343,5,8,105.04
277091782,15,6,171.44
277336588,6,5,120.05
277357963,15,4,171.45
277417646,4,16,115.96
277633057,6,1,86.83
277781271,6,16,104.90
277811873,4,15,109.24
278015716,16,1,177.43
278039783,1,4,179.32
278172980,16,5,178.10
278432377,8,4,125.87
278442319,5,6,71.59
278514432,4,8,111.68
278655618,5,4,82.91
278716462,4,1,72.51
279145308,16,4,175.91
279205220,4,6,89.31
279227787,15,5,174.69
279266188,5,16,114.09
279349446,4,5,45.14
279498863,6,4,61.67
279654745,4,16,117.18
279685782,15,4,169.71
279702407,1,6,45.44
279835290,15,1,176.41
279846282,1,16,111.69
280083178,4,15,111.86
280571073,5,15,103.02
280696054,8,4,124.66
280779205,4,8,111.11
281048545,1,4,148.50
281380130,16,4,177.49
281757783,8,5,177.94
281886490,4,6,87.51
281891095,4,16,118.32
281968279,4,1,74.77
281996910,15,4,168.72
282039762,6,4,67.89
282039762,4,6,67.89
282203966,5,4,136.09
282343429,1,15,97.09
282350899,4,15,113.95
282580812,4,5,72.50
282959736,8,4,124.03
283011748,5,8,103.74
283048072,4,8,110.48
283374028,6,15,84.66
283614358,16,4,178.28
283990862,16,5,177.54
283994473,1,4,174.03
284008151,8,1,178.73
284126772,4,16,119.37
284295447,15,4,168.39
284580661,4,6,59.63
284616763,4,15,115.53
284665532,4,1,84.44
285036698,5,16,116.82
285223414,8,4,123.95
285321391,4,8,109.79
285478251,15,5,174.47
285526408,5,4,131.52
285740727,6,5,120.56
285848051,16,4,177.55
286329691,1,8,97.08
286361846,4,16,120.34
286374882,6,4,173.10
286584800,15,4,168.69
286594929,4,5,63.91
286738501,5,15,106.32
286837452,1,4,178.74
286882301,4,15,116.60
287121559,4,6,39.91
287172273,5,6,61.18
287422629,4,1,76.17
287487092,8,4,124.39
287599422,4,8,109.05
287642628,16,1,175.94
287732074,8,5,178.37
288081270,16,4,176.14
288596388,4,16,121.24
288611550,8,15,127.35
288867673,15,4,169.57
288911494,6,4,175.32
289023912,5,8,102.16
289149050,4,15,117.12
289349555,1,16,115.89
289653047,5,4,75.04
289662458,6,4,33.74
289662458,4,6,33.74
289750770,8,4,125.30
289797179,16,5,177.00
289819543,1,4,143.28
289882241,4,8,108.28
290082348,4,5,46.14
290314081,16,4,174.60
290471864,8,6,91.00
290649791,15,1,175.26
290725650,4,1,72.41
290804566,5,16,119.01
290830443,4,16,122.07
290884197,1,5,55.62
290967555,6,8,82.75
291146342,15,4,171.00
291418773,4,15,117.02
291610287,5,1,36.95
291706138,15,5,176.14
292014448,8,4,126.64
292169689,4,8,107.50
292203357,6,4,40.74
292607565,16,4,178.76
292693562,1,4,175.61
292735041,16,6,172.77
292801620,5,4,164.23
292994376,5,15,104.35
293064072,4,16,122.83
293204157,1,15,95.12
293422697,15,4,172.95
293465353,4,1,83.85
293577427,4,5,72.75
293693754,4,15,116.19
293717095,8,5,178.93
294110402,8,1,178.79
294144866,6,5,120.85
294278126,8,4,128.36
294317916,4,6,93.13
294461274,4,8,106.73
294744255,6,4,52.43
294853803,16,4,178.88
295048718,5,8,100.49
295253224,5,6,72.34
295297321,4,16,123.52
295595084,16,5,176.52
295631942,1,4,176.88
295698617,15,4,175.41
295977285,4,15,114.47
296163011,4,1,79.22
296274263,6,16,112.83
296534854,1,8,93.92
296541803,8,4,130.43
296557756,5,4,118.89
296571506,5,16,120.72
296756178,4,8,106.00
297025816,4,6,88.67
297099198,16,4,179.01
297224316,16,1,174.90
297285154,6,4,63.43
297380251,6,1,81.08
297530230,4,16,124.16
297575024,4,5,59.82
297975989,15,4,178.33
297988938,15,5,178.25
298274506,4,15,111.66
298580133,1,4,140.13
298805481,8,4,132.81
298849586,1,16,118.69
299053283,4,8,105.34
299343810,16,4,179.14
299466002,4,1,70.12
299466284,5,15,95.07
299683522,4,6,87.54
299713027,8,5,179.31
299762845,4,16,124.74
299826053,6,4,67.77
299826053,4,6,67.77
299844751,1,6,35.48
300282183,15,4,173.57
300593900,4,15,107.54
300627925,5,4,71.00
300749284,4,5,58.56
301069159,8,4,135.45
301080269,5,8,99.00
301351256,4,8,104.77
301373697,1,4,177.80
301387126,16,5,176.12
301587674,16,4,179.28
301705625,15,1,179.89
301995200,4,16,125.27
302263798,4,1,82.90
302339062,5,16,122.01
302366951,4,6,56.09
302549004,6,5,119.62
302650297,15,4,155.23
302949284,4,15,101.91
303332837,8,4,138.31
303410106,16,15,173.13
303557915,5,4,165.46
303648720,4,8,104.32
303830854,16,4,179.41
303984793,5,6,60.01
304173500,6,4,173.03
304227329,4,16,125.74
304269025,8,1,179.34
304421139,1,4,175.25
304422865,15,5,175.60
304578872,4,5,71.97
304907850,4,6,37.38
304927467,4,1,81.50
305022563,15,4,143.02
305358098,4,15,95.09
305424075,1,15,65.75
305596515,8,4,141.35
305600325,1,5,54.39
305725427,8,5,179.01
305944371,4,8,104.00
306073367,16,4,179.54
306287297,5,15,78.29
306404479,5,1,35.58
306459270,4,16,126.16
306682441,6,4,176.27
306769686,1,8,91.61
306780870,16,1,174.23
307110631,5,8,97.95
307175470,16,5,175.79
307326040,1,4,140.44
307390686,15,4,138.95
307448749,6,4,34.33
307448749,4,6,34.33
307589014,5,4,106.53
307733218,15,6,94.87
307819733,4,15,88.85
307860193,8,4,144.53
308108698,5,16,122.95
308184425,4,1,68.22
